IncidentID,IncidentYear,IncidentDate,Date,Address,City,State,NeighborhoodCouncil,ZipCode,CallReceived,CallDispatched,FirstUnitTurnout,FirstUnitOnscene,IncidentClosed,FireType,PropertyUseSpecific,PropertyUseGeneral,Fire_AreaOfOrigin,Fire_HeatSource,Fire_FirstItemIgnited,Fire_SpecificCause,Fire_GeneralCause,EstimatedPropertyValue,EstimatedPropertyLoss,EstimatedContentLoss,EstimatedTotalFireLoss,Structure_FireFloorOfOrigin,Structure_FloorOfOriginDescription,Structure_BuildingStatus,Structure_BurnDamage,Structure_SmokeDamage,Structure_AlarmInvolved,Structure_AlarmType,Structure_AlarmEffectiveness,Structure_NumberOfStories,Structure_NumberOfBasementLevels,Structure_ConstructionType,Structure_TotalSqFootage,Structure_NumberOfOccupants,Structure_NumberOfBusinesses,Structure_TotalSQFootBurned,Structure_TotalSQFootSmokeDamage,Mobile_VehicleMake,Mobile_VehicleModel,Mobile_VehicleYear,Fire_OutsideAreaAffected,Latitude,Longitude
723394,2012,2012-09-02T12:00:00Z,2012-09-02,1351 E 38TH ST,Tacoma,WA,East Side,98404,15:22:33,15:23:47,15:24:02,15:28:33,17:19:36,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,Incendiary Device,Not Available,Adult (18-64),Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 2500,47.22308,-122.41171
753777,2013,2013-02-09T12:00:00Z,2013-02-09,8436 FAWCETT AV,Tacoma,WA,South End,98444,18:51:50,18:52:54,18:53:22,18:58:02,21:31:49,Structure Fire,One or Two Family,Residential,Kitchen or Cooking area,Cooking Stove,Cooking Oil / Food in Pan,Adult (18-64),Negligence(lack of proper caution or attention),55800,3255,3000,6255,1,Normal Floor,Occupied and Operating,Confined to ROOM of origin,Confined to FLOOR of origin,Yes,,,1,0,Wood Frame (Type V),600,2,0,35,60,,,,Not Applicable,47.180332,-122.4381
767815,2013,2013-04-27T12:00:00Z,2013-04-27,S 15TH ST/TACOMA AV S,Tacoma,WA,New Tacoma,98402,20:17:07,20:18:01,20:18:43,20:20:35,20:31:44,Mobile Property Fire,Passenger Vehicle,Mobile Property,Engine Compartment of Vehicle,"Spark, Ember or Flame from  Equipment",Undetermined,Equipment Failure (Mechanical),Mechanical Failure or Malfunction,3000,750,750,1500,,,,,,,,,,,,,,,,,Honda,,1993,Not Applicable,47.24865,-122.4435
720464,2012,2012-08-17T12:00:00Z,2012-08-17,1702 S FIFE ST,Tacoma,WA,Central,98405,22:56:02,22:56:53,22:57:25,23:03:33,23:04:16,Other Outside Fire,Not Available,Not Available,Not Available,Match,Not Available,Adult (18-64),Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,None - 0,47.244756,-122.470399
640726,2011,2011-06-26T12:00:00Z,2011-06-26,1801 E 56TH ST,Tacoma,WA,East Side,98404,18:32:05,18:33:14,18:33:35,18:37:57,18:54:14,Other Outside Fire,Not Available,Not Available,Not Available,Undetermined,Not Available,Persons Unknown,Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 4,47.20625,-122.404485
719773,2012,2012-08-14T12:00:00Z,2012-08-14,EB 16 TO SB I5,,WA,South Tacoma,98409,17:26:57,17:28:40,17:29:12,17:35:14,17:51:30,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,"Hot Ember,  Ash, or BBQ Briquet",Not Available,Abandoned or Discarded Ashes or Tobacco,"""Heat Source"" misused or misplaced",0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 100,47.229105,-122.463269
786913,2013,2013-08-02T12:00:00Z,2013-08-02,NB I5 SO CITY CENTER,,WA,South End,98418,19:58:21,19:59:30,20:00:08,20:04:11,20:17:33,Mobile Property Fire,Passenger Vehicle,Mobile Property,Engine Compartment of Vehicle,Undetermined,Undetermined,Vehicle Engine Failure / Malfunction,Mechanical Failure or Malfunction,1000,500,0,500,,,,,,,,,,,,,,,,,Nissan,Altima,1995,Not Applicable,47.23012,-122.449085
781170,2013,2013-07-05T12:00:00Z,2013-07-05,DAY ISLAND BRIDGE RD W/LEMONS BEACH RD,,WA,West End,98466,0:16:16,0:18:03,0:18:41,0:23:37,0:29:08,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,Undetermined,Not Available,Unknown,Miscellaneous,0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 30,47.23635,-122.5579
842099,2014,2014-05-10T12:00:00Z,2014-05-10,6501 S 19TH ST,Tacoma,WA,West End,98466,3:30:04,3:31:35,3:32:40,3:40:53,4:33:47,Structure Fire,Live Theater,Assembly (more than 50 people),"Service, Equipment Areas",Undetermined,Undetermined,Persons Unknown,Negligence(lack of proper caution or attention),1240000,124,0,124,1,Normal Floor,Vacant and Secured (Building empty),Confined to OBJECT of origin,Confined to OBJECT of origin,No,Monitored System,System Operated and was NOT Effective,1,0,Ordinary (Type III),10000,0,0,1,0,,,,Not Applicable,47.24274,-122.5238
673117,2011,2011-12-15T12:00:00Z,2011-12-15,1111 E 48TH ST,Tacoma,WA,East Side,98404,10:40:30,10:41:13,10:42:59,10:52:07,11:08:10,Other Outside Fire,Not Available,Not Available,Not Available,Lighter,Not Available,Adult (18-64),Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 25,47.21354,-122.415279
716371,2012,2012-07-28T12:00:00Z,2012-07-28,S 15TH ST/S G ST,Tacoma,WA,New Tacoma,98405,13:33:47,13:34:20,13:35:42,13:38:03,13:55:52,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,Incendiary Device,Not Available,Adult (18-64),Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 200,47.24849,-122.445
806374,2013,2013-11-08T12:00:00Z,2013-11-08,1905 S 18TH ST,Tacoma,WA,Central,98405,10:06:42,10:08:57,10:09:39,10:12:09,10:31:33,Structure Fire,One or Two Family,Residential,Kitchen or Cooking area,Cooking Stove,Cooking Oil / Food in Pan,Adult (18-64),Negligence(lack of proper caution or attention),93000,1488,2000,3488,1,Normal Floor,Occupied and Operating,Confined to ROOM of origin,Confined to FLOOR of origin,Yes,,,1,0,Wood Frame (Type V),1000,4,0,16,1000,,,,Not Applicable,47.24405,-122.4618
711783,2012,2012-07-04T12:00:00Z,2012-07-04,1947 YAKIMA AV,Tacoma,WA,Central,98405,20:59:14,20:59:29,21:00:27,21:02:10,21:12:50,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,Fireworks or Flare,Not Available,Persons Unknown,Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 10,47.242604,-122.445108
843703,2014,2014-05-17T12:00:00Z,2014-05-17,1717 S JACKSON AV,Tacoma,WA,West End,98465,22:22:13,22:23:27,22:24:28,22:27:11,23:24:14,Structure Fire,One or Two Family,Residential,Living Room or Rec Room,Undetermined,Furniture,Persons Unknown,Negligence(lack of proper caution or attention),144200,1236,1000,2236,1,Basement,Occupied and Operating,Confined to OBJECT of origin,Confined to FLOOR of origin,Yes,,,2,1,Ordinary (Type III),1400,3,0,12,500,,,,Not Applicable,47.244161,-122.537
698138,2012,2012-04-22T12:00:00Z,2012-04-22,3406 BROADMOOR DR NE,Tacoma,WA,North East,98422,14:20:59,14:21:57,14:22:30,14:25:24,14:34:39,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,"Spark, Ember or Flame from  Equipment",Not Available,Adult (18-64),Negligence(lack of proper caution or attention),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 4,47.288087,-122.390896
847237,2014,2014-06-04T12:00:00Z,2014-06-04,776 COMMERCE ST,Tacoma,WA,New Tacoma,,13:17:30,13:18:06,13:19:15,13:22:35,14:47:51,Structure Fire,Hotel/Motel,Residential,Kitchen or Cooking area,"Radiated, Conducted Heat from  Equipment",Cloths/Fabric/Bedding Material/Rugs,Adult (18-64),Negligence(lack of proper caution or attention),11209696,6180,2500,8680,7,Normal Floor,Occupied and Operating,Confined to ROOM of origin,Confined to ROOM of origin,No,Monitored System,System did NOT Operate,7,3,Ordinary (Type III),108832,200,1,60,225,,,,Not Applicable,47.256503,-122.440147
770709,2013,2013-05-12T12:00:00Z,2013-05-12,6TH AV/N OAKES ST,Tacoma,WA,Central,98406,4:29:56,4:30:36,4:32:43,4:34:35,4:39:00,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,Cigarette or Smoking Materials,Not Available,Persons Unknown,Negligence(lack of proper caution or attention),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 9,47.25544,-122.4714
726392,2012,2012-09-17T12:00:00Z,2012-09-17,3602 S 15TH ST,Tacoma,WA,Central,98405,20:43:23,20:45:04,20:46:06,20:50:59,20:54:46,Other Outside Fire,Not Available,Not Available,Not Available,Undetermined,Not Available,Unknown,Miscellaneous,0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 2,47.24699,-122.483651
700334,2012,2012-05-04T12:00:00Z,2012-05-04,4906 38TH ST NE,Tacoma,WA,North East,98422,12:53:52,12:54:41,12:56:42,12:58:16,13:04:36,Mobile Property Fire,Passenger Vehicle,Mobile Property,Engine Compartment of Vehicle,"Spark, Ember or Flame from  Equipment",Undetermined,Adult (18-64),Negligence(lack of proper caution or attention),200,0,0,0,,,,,,,,,,,,,,,,,Ford,Bronco,1985,Not Applicable,47.29065,-122.38172
654055,2011,2011-09-01T12:00:00Z,2011-09-01,1819 E 72ND ST,Tacoma,WA,East Side,98404,20:23:03,20:23:49,20:25:32,20:28:43,20:37:44,Other Outside Fire,Not Available,Not Available,Not Available,Undetermined,Not Available,Persons Unknown,Negligence(lack of proper caution or attention),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 4,47.19174,-122.404965
661279,2011,2011-10-09T12:00:00Z,2011-10-09,3124 59TH AV NE,Tacoma,WA,North East,98422,11:33:25,11:34:48,11:35:52,11:44:03,13:04:47,Structure Fire,One or Two Family,Residential,Kitchen or Cooking area,Cooking Stove,Cooking Oil / Food in Pan,Adult (18-64),Negligence(lack of proper caution or attention),111600,25000,5000,30000,1,Normal Floor,Occupied and Operating,Confined to ROOM of origin,Confined to FLOOR of origin,No,Unit Detectors Only (Residential Occupancy),"Alerted Occupants, Occupants Responded",1,0,Wood Frame (Type V),1200,2,0,10,950,,,,Not Applicable,47.284873,-122.368624
750082,2013,2013-01-21T12:00:00Z,2013-01-21,5221 TACOMA MALL BL,Tacoma,WA,South Tacoma,98409,16:55:47,16:56:18,16:57:24,16:59:52,17:25:29,Mobile Property Fire,Passenger Vehicle,Mobile Property,Other Area of Origin,Undetermined,Undetermined,Unknown,Miscellaneous,6000,6000,500,6500,,,,,,,,,,,,,,,,,Audi,,2000,Not Applicable,47.209404,-122.4639
635016,2011,2011-05-27T12:00:00Z,2011-05-27,3505 E GRANDVIEW AV,Tacoma,WA,East Side,98404,22:49:37,22:50:48,22:51:49,22:56:21,0:27:35,Structure Fire,One or Two Family,Residential,Living Room or Rec Room,Electrical Arcing,Magazine/Paper/Books,Failure of/in Electrical System,Mechanical Failure or Malfunction,115900,2500,1000,3500,1,Normal Floor,Occupied and Operating,Confined to ROOM of origin,Confined to FLOOR of origin,Yes,,,1,1,Wood Frame (Type V),800,0,0,30,150,,,,Not Applicable,47.232663,-122.396716
749063,2013,2013-01-16T12:00:00Z,2013-01-16,3914 CENTER ST,Tacoma,WA,South Tacoma,98409,7:41:45,7:44:34,7:44:45,7:48:01,10:18:56,Structure Fire,Service Shop,Business,"Service, Equipment Areas",Electrical Arcing,Magazine/Paper/Books,Equipment Failure (Electrical),Mechanical Failure or Malfunction,275500,2850,2500,5350,1,Normal Floor,Occupied and Operating,Confined to ROOM of origin,Confined to ROOM of origin,No,Local System,System did NOT Operate,1,0,Wood Frame (Type V),2900,0,1,30,300,,,,Not Applicable,47.23124,-122.488669
701983,2012,2012-05-12T12:00:00Z,2012-05-12,S 13TH ST/TACOMA AV S,Tacoma,WA,New Tacoma,98402,20:31:15,20:31:44,20:33:10,20:35:14,20:39:44,Dumpster Fire,Not Available,Not Available,Not Available,Undetermined,Not Available,Unknown,Miscellaneous,0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 10,47.25071,-122.444
607748,2011,2011-01-03T12:00:00Z,2011-01-03,2545 N NARROWS DR,Tacoma,WA,West End,98406,18:04:55,18:05:03,18:05:46,18:10:41,18:27:22,Structure Fire,Multi-family (three or more units),Residential,Kitchen or Cooking area,Cooking Stove,Cooking Oil / Food in Pan,Adult (18-64),Negligence(lack of proper caution or attention),27900000,0,0,0,1,Normal Floor,Occupied and Operating,Confined to OBJECT of origin,Confined to OBJECT of origin,Yes,,,2,0,Wood Frame (Type V),300000,60,0,0,0,,,,Not Applicable,47.272057,-122.524987
717670,2012,2012-08-04T12:00:00Z,2012-08-04,5201 20TH ST E,Fife,WA,,98424,2:19:44,2:20:26,2:22:24,2:24:41,2:31:40,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,Undetermined,Not Available,Unknown,Miscellaneous,0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 2,47.238963,-122.359894
711842,2012,2012-07-04T12:00:00Z,2012-07-04,1322 E 59TH ST,Tacoma,WA,East Side,98404,23:16:02,23:16:36,23:17:19,23:23:02,23:30:20,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,Suspected Fireworks,Not Available,Persons Unknown,Negligence(lack of proper caution or attention),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 100,47.20358,-122.41116
633437,2011,2011-05-19T12:00:00Z,2011-05-19,E 11TH ST/MARINE VIEW DR,Tacoma,WA,North East,98422,21:10:17,21:11:11,21:12:57,21:21:25,22:34:26,Mobile Property Fire,Passenger Vehicle,Mobile Property,Engine Compartment of Vehicle,"Radiated, Conducted Heat from  Equipment",Flammable/Combustible Liquid,Vehicle Engine Failure / Malfunction,Mechanical Failure or Malfunction,5000,5000,0,5000,,,,,,,,,,,,,,,,,Chevrolet,Crew Cab Dually Pick-up,1987,Not Applicable,47.28102,-122.3899
844009,2014,2014-05-19T12:00:00Z,2014-05-19,829 E 64TH ST,Tacoma,WA,East Side,98404,14:18:57,14:19:49,14:20:01,14:24:38,14:45:08,Structure Fire,One or Two Family,Residential,Laundry Area,Electrical Arcing,Dust/Fiber/Lint,Failure of/in Electrical System,Mechanical Failure or Malfunction,116250,1116,0,1116,1,Normal Floor,Occupied and Operating,Confined to BUILDING of origin,Confined to BUILDING of origin,Yes,,,1,0,Wood Frame (Type V),1250,5,0,12,8,,,,Not Applicable,47.199028,-122.42005
780317,2013,2013-07-01T12:00:00Z,2013-07-01,3114 N 12TH ST,Tacoma,WA,North End,98406,11:12:14,11:13:16,11:14:47,11:17:20,11:24:09,Other Outside Fire,Not Available,Not Available,Not Available,Undetermined,Not Available,Unknown,Miscellaneous,0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 1,47.26086,-122.476528
810776,2013,2013-12-02T12:00:00Z,2013-12-02,2315 WESTRIDGE AV W,Tacoma,WA,West End,98466,11:21:15,11:22:04,11:22:56,11:29:28,13:53:32,Structure Fire,Multi-family (three or more units),Residential,Bedroom for Less than 5 people,Heater (Electric or Gas),Cloths/Fabric/Bedding Material/Rugs,Adult (18-64),Negligence(lack of proper caution or attention),861552,18600,0,18600,2,Normal Floor,Occupied and Operating,Confined to FLOOR of origin,Confined to FLOOR of origin,No,Local System,System did NOT Operate,2,0,Wood Frame (Type V),9264,2,0,200,800,,,,Not Applicable,47.23864,-122.554687
703085,2012,2012-05-18T12:00:00Z,2012-05-18,3680 S CEDAR ST,Tacoma,WA,South Tacoma,98409,17:15:28,17:16:21,17:16:47,17:25:41,17:31:01,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,Cigarette or Smoking Materials,Not Available,Persons Unknown,Negligence(lack of proper caution or attention),0,0,1,1,,,,,,,,,,,,,,,,,,,,Square Feet - 2,47.22503,-122.4764
842416,2014,2014-05-11T12:00:00Z,2014-05-11,512 S L ST,Tacoma,WA,North End,98405,20:28:44,20:29:56,20:32:09,20:33:04,20:37:22,Other Outside Fire,Not Available,Not Available,Not Available,Undetermined,Not Available,Adult (18-64),Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 0,47.257905,-122.454563
623391,2011,2011-03-27T12:00:00Z,2011-03-27,6510 25TH ST NE,Tacoma,WA,North East,98422,17:32:39,17:33:26,17:35:02,17:41:51,17:49:19,Other Outside Fire,Not Available,Not Available,Not Available,Match,Not Available,Persons Unknown,Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 6,47.279038,-122.360626
714831,2012,2012-07-19T12:00:00Z,2012-07-19,416 56TH AV E,Fife,WA,,98424,21:38:29,21:39:57,21:41:11,21:48:05,21:49:25,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,Undetermined,Not Available,Adult (18-64),Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Undetermined - 0,47.253605,-122.3535
779622,2013,2013-06-27T12:00:00Z,2013-06-27,316 MARTIN LUTHER KING WY,Tacoma,WA,New Tacoma,98405,20:43:47,20:45:07,20:46:20,20:48:53,21:33:56,Structure Fire,Medical Treatment Office,Business,Office,Electrical Arcing,"General Materials (ie;Wire,Transformer)",Equipment Failure (Electrical),Mechanical Failure or Malfunction,48600000,135,250,385,4,Normal Floor,Occupied and Operating,Confined to OBJECT of origin,Confined to FLOOR of origin,No,Monitored System,System Operated and was Effective,4,1,Fire Restrictive (Type I),360000,100,24,1,400,,,,Not Applicable,47.260057,-122.453551
669867,2011,2011-11-25T12:00:00Z,2011-11-25,4418 N 26TH ST,Tacoma,WA,North End,98407,22:23:24,22:24:20,22:25:06,22:28:45,22:39:35,Other Outside Fire,Not Available,Not Available,Not Available,Match,Not Available,Adult (18-64),Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 0,47.27106,-122.496472
826082,2014,2014-02-18T12:00:00Z,2014-02-18,1301 A ST,Tacoma,WA,New Tacoma,98402,12:06:25,12:09:25,12:10:10,12:33:40,12:33:51,Other Outside Fire,Not Available,Not Available,Not Available,Incendiary Device,Not Available,Persons Unknown,Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 20,47.251524,-122.436703
749068,2013,2013-01-16T12:00:00Z,2013-01-16,6021 S MASON AV,Tacoma,WA,South Tacoma,98409,7:58:15,7:59:11,8:00:42,8:07:35,8:14:16,Mobile Property Fire,Passenger Vehicle,Mobile Property,Engine Compartment of Vehicle,Electrical Arcing,"General Materials (ie;Wire,Transformer)",Equipment Failure (Electrical),Mechanical Failure or Malfunction,5000,300,0,300,,,,,,,,,,,,,,,,,Jaguar,,2005,Not Applicable,47.202411,-122.4945
707581,2012,2012-06-12T12:00:00Z,2012-06-12,1202 S 38TH ST,Tacoma,WA,South End,98418,9:56:44,9:57:16,9:57:34,10:00:30,10:32:01,Mobile Property Fire,Passenger Vehicle,Mobile Property,Engine Compartment of Vehicle,Electrical Arcing,"General Materials (ie;Wire,Transformer)",Equipment Unattended/Overloaded,Operational Deficiency,3000,2500,200,2700,,,,,,,,,,,,,,,,,Nissan,Pickup,1994,Not Applicable,47.22313,-122.449261
781100,2013,2013-07-04T12:00:00Z,2013-07-04,S 38TH ST/PACIFIC AV,Tacoma,WA,East Side,98418,20:36:10,20:36:53,20:37:53,20:40:48,20:49:34,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,Fireworks or Flare,Not Available,Persons Unknown,Negligence(lack of proper caution or attention),0,0,50,50,,,,,,,,,,,,,,,,,,,,Square Feet - 3,47.22309,-122.4341
728251,2012,2012-09-26T12:00:00Z,2012-09-26,1216 S MADISON ST,Tacoma,WA,Central,98405,20:45:15,20:46:50,20:47:31,20:50:12,21:12:50,Other Outside Fire,Not Available,Not Available,Not Available,Cigarette or Smoking Materials,Not Available,Adult (18-64),Negligence(lack of proper caution or attention),0,0,200,200,,,,,,,,,,,,,,,,,,,,Square Feet - 16,47.249898,-122.4903
785340,2013,2013-07-25T12:00:00Z,2013-07-25,1417 S G ST,Tacoma,WA,New Tacoma,98405,14:34:26,14:35:13,14:35:50,14:39:12,14:49:58,Structure Fire,Residential Board and Care (2-6 people),Residential,Kitchen or Cooking area,Cooking Stove,Cooking Oil / Food in Pan,Adult (18-64),Negligence(lack of proper caution or attention),0,0,20,20,1,Normal Floor,Occupied and Operating,Confined to OBJECT of origin,Confined to OBJECT of origin,No,Monitored System,System Operated and was Effective,4,0,Open Platform,3000,7,1,1,0,,,,Not Applicable,47.249343,-122.445165
781863,2013,2013-07-08T12:00:00Z,2013-07-08,631 S HAWTHORNE ST,Tacoma,WA,West End,98465,14:18:31,14:19:36,14:20:50,14:24:49,14:33:43,Structure Fire,One or Two Family,Residential,Exterior of Building/Structure,Cigarette or Smoking Materials,Flammable/Combustible Liquid,Adult (18-64),Negligence(lack of proper caution or attention),93000,0,0,0,1,Normal Floor,Occupied and Operating,Confined to OBJECT of origin,Confined to OBJECT of origin,Yes,,,1,0,Wood Frame (Type V),1000,4,0,0,0,,,,Not Applicable,47.254876,-122.5272
631375,2011,2011-05-09T12:00:00Z,2011-05-09,2701 S ORCHARD ST,Tacoma,WA,South Tacoma,98466,12:31:53,12:32:54,12:34:33,12:36:21,12:46:04,Mobile Property Fire,Passenger Vehicle,Mobile Property,Engine Compartment of Vehicle,Undetermined,"General Materials (ie;Wire,Transformer)",Vehicle Engine Failure / Malfunction,Mechanical Failure or Malfunction,10000,0,0,0,,,,,,,,,,,,,,,,,Cadillac,Deville,2000,Not Applicable,47.236508,-122.505
806367,2013,2013-11-08T12:00:00Z,2013-11-08,8424 PACIFIC AV,Tacoma,WA,South End,98444,9:12:08,9:13:27,9:15:59,9:20:06,9:28:19,Other Outside Fire,Not Available,Not Available,Not Available,Lighter,Not Available,Adult (18-64),Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 3,47.180519,-122.4341
685067,2012,2012-02-12T12:00:00Z,2012-02-12,1321 S 13TH ST,Tacoma,WA,Central,98405,23:02:43,23:03:27,23:04:28,23:05:35,2:52:45,Structure Fire,One or Two Family,Residential,Chimney or Smoke Stack,Wood Stove or Fireplace,"Structural Component (Wall,Floor,Rug,Ceiling,Studs)",Improperly Built or Installed Equipment,"Design, Construction, Installation Deficiency",193000,10000,0,10000,1,Roof,Occupied and Operating,Confined to BUILDING of origin,Confined to BUILDING of origin,Yes,,,2,1,Wood Frame (Type V),4100,11,0,50,200,,,,Not Applicable,47.249583,-122.454665
620067,2011,2011-03-10T12:00:00Z,2011-03-10,112 E 45TH ST,Tacoma,WA,East Side,98404,11:04:53,11:06:33,11:07:43,11:12:01,11:26:03,Mobile Property Fire,Passenger Vehicle,Mobile Property,Passenger Compartment of Vehicle,Electrical Arcing,"General Materials (ie;Wire,Transformer)",Equipment Failure (Electrical),Mechanical Failure or Malfunction,1000,1000,0,1000,,,,,,,,,,,,,,,,,Ford,Escort,1990,Not Applicable,47.21679,-122.430944
769622,2013,2013-05-06T12:00:00Z,2013-05-06,1201 PACIFIC AV,Tacoma,WA,New Tacoma,98402,18:47:49,18:48:20,18:49:09,18:52:36,18:55:04,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,Cigarette or Smoking Materials,Not Available,Persons Unknown,Negligence(lack of proper caution or attention),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 1,47.252339,-122.438397
760447,2013,2013-03-19T12:00:00Z,2013-03-19,2611 PACIFIC AV,Tacoma,WA,New Tacoma,98402,2:50:24,2:51:33,2:53:27,2:56:13,3:07:07,Dumpster Fire,Not Available,Not Available,Not Available,Undetermined,Not Available,Persons Unknown,Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 5,47.237896,-122.435077
